Time,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,surge,heave,pitch
8.41601,0.036728,0.068531,-0.00939,0.015677,-0.013008,0.006311,0.051523,-0.00144,0.06417,-0.005267,-0.011628,0.039877,0.016823,0.029115,-0.001157,0.012155867,0.3006114,12.824615
8.42407,0.033303,0.069014,-0.010792,0.015961,-0.013417,0.003871,0.048475,-0.004061,0.06207,-0.005815,-0.013245,0.040816,0.013395,0.025884,-0.001415,0.014010311,0.30171537,13.31495
8.43206,0.029864,0.069313,-0.012188,0.016228,-0.013797,0.001432,0.045383,-0.006653,0.05987,-0.006361,-0.014864,0.041723,0.009997,0.022647,-0.001664,0.015840608,0.3028688,13.794835
8.44005,0.026375,0.069409,-0.013602,0.01647,-0.014161,-0.001021,0.042232,-0.00925,0.05755,-0.006918,-0.016497,0.042585,0.006593,0.019388,-0.001914,0.017673686,0.30408636,14.268582
8.44802,0.022833,0.069289,-0.015032,0.016672,-0.014519,-0.003495,0.039029,-0.011863,0.055106,-0.007496,-0.018146,0.043385,0.003178,0.016108,-0.002176,0.019492393,0.30535463,14.730818
8.45607,0.019204,0.068935,-0.016498,0.016834,-0.014882,-0.006019,0.035745,-0.014515,0.052516,-0.008111,-0.019834,0.044121,-0.00028,0.012777,-0.002454,0.021295721,0.30667799,15.181743
8.46401,0.015584,0.06836,-0.017959,0.016963,-0.015241,-0.008539,0.032449,-0.017138,0.049858,-0.008744,-0.021515,0.044783,-0.003694,0.009467,-0.002734,0.023086848,0.30806595,15.625272
8.47203,0.011902,0.067553,-0.01945,0.017071,-0.015592,-0.011105,0.029068,-0.019779,0.047085,-0.009407,-0.023212,0.045388,-0.007127,0.006109,-0.003011,0.024840778,0.30949523,16.054416
8.48006,0.008194,0.06651,-0.020958,0.01716,-0.015933,-0.013686,0.025645,-0.022419,0.044223,-0.010095,-0.024903,0.045924,-0.010552,0.002744,-0.003278,0.02656854,0.31096966,16.469721
8.48801,0.004495,0.065239,-0.022469,0.01721,-0.016281,-0.016261,0.02222,-0.025029,0.041302,-0.010801,-0.026579,0.046368,-0.013936,-0.00059,-0.00355,0.028280576,0.3125021,16.87511
8.49603,0.000731,0.063711,-0.024008,0.017223,-0.016643,-0.018881,0.018723,-0.027653,0.038259,-0.011535,-0.028269,0.046723,-0.017347,-0.003961,-0.003831,0.029955327,0.31407752,17.266275
8.50402,-0.003026,0.06196,-0.025556,0.01721,-0.017007,-0.021507,0.015196,-0.03024,0.035152,-0.012288,-0.029947,0.046988,-0.020722,-0.007315,-0.004104,0.031607115,0.31571245,17.645735
8.51201,-0.006779,0.060006,-0.027109,0.01718,-0.017374,-0.024142,0.011635,-0.032797,0.031993,-0.013056,-0.031602,0.047177,-0.024068,-0.010664,-0.004364,0.033201361,0.31737183,18.00392
8.52001,-0.010536,0.057848,-0.028673,0.01713,-0.017745,-0.026794,0.008034,-0.035333,0.028767,-0.01384,-0.033249,0.047276,-0.027396,-0.014004,-0.004612,0.034753864,0.31908406,18.347216
8.52806,-0.014314,0.055469,-0.030251,0.017048,-0.018135,-0.029476,0.004383,-0.037858,0.025453,-0.014637,-0.034892,0.047259,-0.030723,-0.017351,-0.00486,0.036267629,0.32084006,18.673355
8.53602,-0.018048,0.05292,-0.031815,0.016931,-0.018535,-0.032136,0.000746,-0.040324,0.022112,-0.01543,-0.036498,0.047117,-0.033988,-0.020642,-0.005106,0.037739867,0.32263793,18.982371
8.54401,-0.021777,0.050176,-0.033389,0.016791,-0.018949,-0.034811,-0.002931,-0.042773,0.018712,-0.016232,-0.038086,0.046839,-0.037235,-0.023922,-0.005344,0.039183605,0.32449389,19.275954
8.55205,-0.02551,0.047243,-0.034976,0.016635,-0.019372,-0.037519,-0.006668,-0.045217,0.015254,-0.017046,-0.03966,0.046408,-0.040474,-0.027212,-0.005564,0.040541835,0.32636196,19.545345
8.56004,-0.029198,0.044155,-0.03655,0.016454,-0.019805,-0.040217,-0.010415,-0.047623,0.011775,-0.017857,-0.041196,0.045802,-0.043666,-0.030465,-0.005775,0.04184429,0.32827909,19.79477
8.56802,-0.032864,0.040898,-0.038122,0.016229,-0.020261,-0.042916,-0.014176,-0.05001,0.008255,-0.018671,-0.042707,0.044983,-0.046835,-0.033688,-0.005994,0.043088271,0.33022397,20.022728
8.57605,-0.036535,0.037466,-0.039698,0.015963,-0.02074,-0.045631,-0.017974,-0.052395,0.004672,-0.019493,-0.044196,0.043938,-0.050006,-0.036899,-0.006216,0.044294792,0.33222552,20.232497
8.58402,-0.040146,0.033935,-0.041257,0.015673,-0.021224,-0.048317,-0.02176,-0.054745,0.001096,-0.02031,-0.045637,0.042683,-0.053121,-0.040056,-0.006427,0.045429983,0.3342412,20.421248
8.59205,-0.043757,0.030262,-0.042824,0.015345,-0.021725,-0.051029,-0.025609,-0.057098,-0.002531,-0.021141,-0.047058,0.041192,-0.056232,-0.043225,-0.006637,0.046493064,0.33629647,20.589556
8.60002,-0.047318,0.026509,-0.044368,0.014972,-0.022247,-0.05372,-0.029449,-0.059408,-0.006156,-0.021963,-0.048445,0.039485,-0.059286,-0.046349,-0.006851,0.047470654,0.33835896,20.732645
8.60804,-0.050871,0.022634,-0.045908,0.014539,-0.022795,-0.056412,-0.033312,-0.061696,-0.00983,-0.022794,-0.04981,0.03754,-0.062317,-0.049453,-0.007081,0.048385412,0.34046638,20.851677
8.61604,-0.054374,0.018695,-0.047433,0.014055,-0.023353,-0.059069,-0.037156,-0.063941,-0.013505,-0.023619,-0.051127,0.035395,-0.065291,-0.052507,-0.007313,0.04924136,0.34259397,20.947877
8.62406,-0.057845,0.014688,-0.048946,0.013526,-0.023915,-0.061703,-0.041004,-0.066149,-0.017192,-0.024438,-0.052406,0.033052,-0.06822,-0.05553,-0.007539,0.050019462,0.3447523,21.019209
8.63203,-0.061237,0.010663,-0.050422,0.012954,-0.024474,-0.064287,-0.044817,-0.068285,-0.020847,-0.025239,-0.053634,0.030544,-0.071056,-0.058495,-0.007754,0.050707788,0.34692468,21.067575
8.64004,-0.064585,0.006577,-0.05188,0.012316,-0.025039,-0.066838,-0.048621,-0.070371,-0.024512,-0.026024,-0.054822,0.027839,-0.073831,-0.061431,-0.007972,0.051312347,0.34911365,21.0914
8.64806,-0.067887,0.002444,-0.053311,0.011607,-0.02561,-0.069336,-0.052387,-0.072406,-0.02818,-0.026786,-0.055965,0.024947,-0.076542,-0.064319,-0.008197,0.051847003,0.35131504,21.09006
8.65604,-0.071101,-0.001683,-0.054695,0.010846,-0.026163,-0.071745,-0.05607,-0.074361,-0.031809,-0.027511,-0.057044,0.021915,-0.079156,-0.067127,-0.008407,0.052304691,0.35352808,21.064593
8.66407,-0.074245,-0.005834,-0.056037,0.010031,-0.026694,-0.074086,-0.05971,-0.076248,-0.035419,-0.028201,-0.058062,0.018725,-0.081691,-0.069887,-0.0086,0.052676522,0.35574588,21.013802
8.67201,-0.077249,-0.00991,-0.057304,0.009177,-0.027188,-0.076302,-0.063217,-0.078021,-0.038931,-0.028832,-0.058992,0.015459,-0.084087,-0.072539,-0.00877,0.052951683,0.35798599,20.934759
8.68001,-0.080192,-0.014012,-0.058527,0.008255,-0.027662,-0.078444,-0.06666,-0.079727,-0.042435,-0.029419,-0.059866,0.012049,-0.086413,-0.075141,-0.008931,0.053136657,0.36023092,20.830528
8.68805,-0.083064,-0.018123,-0.059695,0.007252,-0.02811,-0.080497,-0.070025,-0.081356,-0.045919,-0.02995,-0.060672,0.008516,-0.08866,-0.077685,-0.009088,0.053241306,0.36248959,20.697437
8.69605,-0.085812,-0.022176,-0.060785,0.006181,-0.028523,-0.082423,-0.073254,-0.082876,-0.049327,-0.030416,-0.061393,0.004926,-0.090787,-0.080127,-0.009237,0.05326836,0.36475097,20.536976
8.70404,-0.088421,-0.026163,-0.061785,0.005052,-0.028883,-0.084225,-0.076345,-0.084276,-0.05265,-0.030805,-0.062024,0.001296,-0.092785,-0.082468,-0.009364,0.053199226,0.36701022,20.350202
8.71202,-0.090886,-0.03007,-0.062689,0.003868,-0.029182,-0.08589,-0.07929,-0.085553,-0.055881,-0.031112,-0.062549,-0.002351,-0.094647,-0.084706,-0.009463,0.05303599,0.36926514,20.137871
8.72007,-0.093224,-0.033933,-0.0635,0.002608,-0.029416,-0.087417,-0.082106,-0.086714,-0.059054,-0.031329,-0.062967,-0.006043,-0.096389,-0.086848,-0.009539,0.052789481,0.37150769,19.901315
8.72802,-0.095377,-0.037669,-0.064186,0.0013,-0.029581,-0.088777,-0.084733,-0.087721,-0.062098,-0.031438,-0.063268,-0.009695,-0.09796,-0.088852,-0.00959,0.052457228,0.3737646,19.636392
8.73607,-0.097365,-0.041331,-0.064742,-0.000073,-0.029669,-0.089983,-0.087204,-0.088571,-0.065056,-0.031425,-0.063447,-0.013356,-0.099369,-0.090745,-0.009607,0.052042511,0.37602379,19.348246
8.74403,-0.099116,-0.044808,-0.065128,-0.001448,-0.029644,-0.090972,-0.089439,-0.08922,-0.06783,-0.031267,-0.063465,-0.016907,-0.100558,-0.092459,-0.009555,0.051544255,0.37825938,19.041756
8.75205,-0.100651,-0.048136,-0.065341,-0.002833,-0.029481,-0.091738,-0.091462,-0.089668,-0.070454,-0.030954,-0.063298,-0.020379,-0.101533,-0.094008,-0.009412,0.050962081,0.38049236,18.714067
8.76002,-0.101943,-0.05126,-0.065364,-0.004202,-0.029176,-0.092256,-0.093238,-0.089899,-0.072883,-0.030478,-0.06294,-0.023706,-0.102267,-0.095359,-0.009176,0.050295732,0.382718,18.364685
8.76806,-0.10301,-0.054223,-0.065182,-0.005587,-0.028736,-0.092545,-0.094793,-0.089907,-0.075149,-0.029816,-0.062395,-0.026931,-0.102762,-0.096539,-0.008851,0.049553297,0.38493296,17.994782
8.77604,-0.103821,-0.056964,-0.064785,-0.006958,-0.028162,-0.092591,-0.096085,-0.089673,-0.077201,-0.028978,-0.061669,-0.029986,-0.102993,-0.097513,-0.008441,0.048739855,0.3871255,17.608464
8.78404,-0.104374,-0.059483,-0.064158,-0.008304,-0.027419,-0.092358,-0.097104,-0.089185,-0.079036,-0.027949,-0.060719,-0.032863,-0.102947,-0.098261,-0.00792,0.047852283,0.38929924,17.201722
8.79202,-0.104663,-0.061747,-0.063302,-0.009594,-0.026493,-0.091836,-0.097841,-0.088443,-0.080634,-0.026737,-0.059535,-0.035521,-0.102626,-0.098764,-0.007281,0.046884808,0.39145834,16.772815
8.80007,-0.10469,-0.063787,-0.0622,-0.010847,-0.02538,-0.091031,-0.098312,-0.087436,-0.082013,-0.025327,-0.058115,-0.037992,-0.102021,-0.099033,-0.006531,0.045853404,0.39359355,16.322769
8.80804,-0.104457,-0.065571,-0.060873,-0.01205,-0.024131,-0.089975,-0.098515,-0.086183,-0.083153,-0.02375,-0.056509,-0.040238,-0.101141,-0.099065,-0.005724,0.044760246,0.39571424,15.856854
8.81603,-0.103969,-0.067132,-0.059307,-0.013212,-0.022732,-0.088653,-0.098454,-0.084672,-0.084074,-0.021992,-0.054697,-0.042291,-0.099981,-0.098858,-0.004861,0.04360991,0.39782497,15.38035
8.824,-0.103227,-0.068446,-0.057516,-0.014295,-0.021171,-0.087065,-0.098124,-0.082916,-0.084763,-0.020075,-0.052675,-0.044119,-0.098549,-0.098396,-0.003939,0.042412577,0.39988765,14.892334
8.83206,-0.102211,-0.069512,-0.055479,-0.015286,-0.019419,-0.08518,-0.097518,-0.080894,-0.085215,-0.017978,-0.050407,-0.045722,-0.096829,-0.097663,-0.002942,0.041155376,0.40194129,14.386737
8.84002,-0.100941,-0.070319,-0.053244,-0.016166,-0.017538,-0.08306,-0.09667,-0.078654,-0.085429,-0.015759,-0.047966,-0.04708,-0.09486,-0.096685,-0.001918,0.039837545,0.40396356,13.866111
8.84804,-0.099401,-0.070904,-0.050767,-0.016962,-0.015515,-0.080682,-0.095578,-0.076152,-0.085421,-0.013388,-0.045324,-0.048239,-0.092609,-0.095453,-0.000867,0.038474362,0.40593635,13.332854
8.85607,-0.09762,-0.07127,-0.048078,-0.01766,-0.013375,-0.078071,-0.094264,-0.073424,-0.085206,-0.010904,-0.042509,-0.049193,-0.090109,-0.093982,0.000196,0.037055273,0.40788762,12.785382
8.86405,-0.095604,-0.071398,-0.045199,-0.018221,-0.011119,-0.075232,-0.092725,-0.07049,-0.084769,-0.008348,-0.039525,-0.049913,-0.087377,-0.092265,0.001286,0.035596143,0.40979947,12.228602
8.87206,-0.093324,-0.071285,-0.042111,-0.018641,-0.008727,-0.072135,-0.090952,-0.067322,-0.084104,-0.005725,-0.036342,-0.050402,-0.084381,-0.090277,0.002415,0.034106623,0.41167229,11.665251
8.88004,-0.090819,-0.070952,-0.038849,-0.018926,-0.006255,-0.068834,-0.088992,-0.063962,-0.083237,-0.003089,-0.033017,-0.050675,-0.081168,-0.088057,0.003552,0.032587202,0.41350993,11.101134
8.88805,-0.088099,-0.070437,-0.035405,-0.019107,-0.00372,-0.065337,-0.086853,-0.060404,-0.082195,-0.000453,-0.029559,-0.05077,-0.077734,-0.085618,0.004674,0.031035564,0.41529034,10.537931
8.89602,-0.085215,-0.069759,-0.031842,-0.019195,-0.001177,-0.061695,-0.084569,-0.056709,-0.081006,0.002121,-0.026029,-0.050704,-0.074141,-0.082993,0.005752,0.029456834,0.41704243,9.976968
8.90403,-0.082142,-0.06891,-0.028139,-0.01918,0.001399,-0.057873,-0.082132,-0.052853,-0.07966,0.004627,-0.02239,-0.050469,-0.070361,-0.080155,0.006799,0.027879268,0.41872884,9.421255
8.91207,-0.078893,-0.067902,-0.02432,-0.019065,0.00399,-0.053888,-0.07956,-0.048852,-0.078168,0.007035,-0.018662,-0.050075,-0.066407,-0.077116,0.007806,0.026279901,0.4203607,8.859495
8.92005,-0.075536,-0.066772,-0.020447,-0.018873,0.006531,-0.049817,-0.076907,-0.044775,-0.07657,0.009297,-0.014927,-0.049548,-0.062355,-0.07393,0.00874,0.024628921,0.42195131,8.291519
8.92804,-0.072071,-0.065541,-0.016512,-0.018632,0.009012,-0.045653,-0.07418,-0.040609,-0.074875,0.011421,-0.011183,-0.04892,-0.058191,-0.0706,0.009582,0.022962249,0.42346107,7.7266051
8.93601,-0.068522,-0.064229,-0.012553,-0.018353,0.011409,-0.041426,-0.071392,-0.036385,-0.0731,0.013382,-0.007465,-0.048206,-0.053945,-0.067143,0.010326,0.021262089,0.42492204,7.154446
8.94403,-0.064865,-0.062817,-0.008541,-0.018021,0.013751,-0.037098,-0.068525,-0.032072,-0.071229,0.015195,-0.00374,-0.04739,-0.049586,-0.063528,0.010993,0.019572928,0.4263081,6.5923612
8.95201,-0.061155,-0.061327,-0.004545,-0.017638,0.016004,-0.032736,-0.065637,-0.027739,-0.069289,0.016828,-0.000058,-0.046486,-0.045185,-0.059821,0.011578,0.017899796,0.427619,6.0442049
8.96006,-0.057341,-0.059752,-0.000515,-0.017211,0.018187,-0.028285,-0.062682,-0.023323,-0.067257,0.018305,0.00362,-0.045497,-0.040678,-0.055966,0.012086,0.016209776,0.42885661,5.5000728
8.968,-0.05353,-0.05814,0.003451,-0.016762,0.020238,-0.023865,-0.059722,-0.018936,-0.065196,0.019605,0.007189,-0.044459,-0.036182,-0.052064,0.0125,0.014474269,0.43002581,4.9518738
8.97601,-0.04963,-0.056456,0.007443,-0.016278,0.022208,-0.019371,-0.056689,-0.014476,-0.063055,0.020767,0.010745,-0.043349,-0.031597,-0.048026,0.012843,0.01272855,0.43112625,4.4108627
8.98402,-0.045684,-0.054718,0.011399,-0.015753,0.024075,-0.014857,-0.053629,-0.010007,-0.060859,0.021784,0.014245,-0.042173,-0.026979,-0.043904,0.013122,0.011005328,0.43213284,3.8903058
8.99204,-0.041703,-0.052931,0.015318,-0.015196,0.02583,-0.010332,-0.050553,-0.005532,-0.058612,0.022654,0.017684,-0.040941,-0.02234,-0.039707,0.013337,0.009302682,0.43305991,3.3882391
9.00003,-0.037728,-0.051136,0.019145,-0.014645,0.027429,-0.005854,-0.047491,-0.001102,-0.05635,0.023364,0.02101,-0.039696,-0.017726,-0.035491,0.013461,0.0075613,0.43390602,2.884881
9.00801,-0.033765,-0.049357,0.022858,-0.014115,0.028855,-0.001437,-0.044443,0.00327,-0.054091,0.02391,0.024207,-0.038457,-0.01315,-0.03127,0.013484,0.005822482,0.43465545,2.3959247
9.01607,-0.029772,-0.047561,0.02649,-0.013593,0.03013,0.002984,-0.041367,0.007635,-0.051799,0.0243,0.027315,-0.037197,-0.00856,-0.026988,0.013423,0.004086532,0.43531087,1.9242807
9.02407,-0.025827,-0.045783,0.029942,-0.013085,0.031234,0.007314,-0.038325,0.011888,-0.049514,0.024531,0.030268,-0.035941,-0.00406,-0.022731,0.013288,0.002372546,0.43587595,1.4705787
9.03208,-0.021886,-0.044001,0.033251,-0.012578,0.032196,0.011595,-0.035277,0.016081,-0.04721,0.024624,0.033103,-0.034669,0.000401,-0.018469,0.013097,0.000657,0.43635231,1.02944
9.04007,-0.017952,-0.042225,0.036401,-0.012082,0.033,0.015816,-0.032227,0.020201,-0.044897,0.024596,0.035802,-0.033389,0.004816,-0.014213,0.012842,-0.001042209,0.43673557,0.6111939
9.04804,-0.014047,-0.040462,0.039369,-0.011602,0.033649,0.019949,-0.029178,0.024216,-0.042576,0.024462,0.038346,-0.032114,0.009152,-0.009984,0.01253,-0.002751963,0.43707349,0.1998827
9.05607,-0.01013,-0.038683,0.042182,-0.011131,0.034169,0.024043,-0.026089,0.028172,-0.040229,0.024239,0.04078,-0.03082,0.013459,-0.005741,0.012173,-0.004416744,0.43739755,-0.2105463
9.06403,-0.006259,-0.036917,0.044789,-0.010659,0.034566,0.028039,-0.023012,0.032005,-0.037886,0.023955,0.04307,-0.029516,0.017665,-0.001536,0.011791,-0.00602838,0.43768441,-0.6146746
9.07202,-0.00238,-0.035137,0.047222,-0.010189,0.034855,0.031971,-0.019885,0.035757,-0.035508,0.023628,0.045249,-0.028192,0.021822,0.002672,0.011386,-0.007619754,0.43789212,-1.00593392
9.08005,0.001498,-0.033348,0.049471,-0.009731,0.035029,0.035824,-0.016731,0.039432,-0.033101,0.023268,0.047312,-0.026853,0.025923,0.006868,0.010948,-0.009220828,0.43801563,-1.38003739
9.08803,0.005317,-0.031575,0.0515,-0.009292,0.035086,0.039532,-0.013584,0.042978,-0.030704,0.022886,0.049218,-0.025518,0.02991,0.011,0.010492,-0.010825044,0.43804919,-1.73790668
9.09601,0.009115,-0.029802,0.05333,-0.008868,0.035049,0.043123,-0.010404,0.046426,-0.028286,0.022484,0.051001,-0.024178,0.033815,0.015105,0.010023,-0.012403915,0.43799578,-2.081685931
9.104,0.0129,-0.028019,0.054962,-0.008451,0.034931,0.046605,-0.007192,0.049782,-0.025836,0.022067,0.052674,-0.022825,0.037644,0.019191,0.009556,-0.013947941,0.43786705,-2.40841141
9.11205,0.016681,-0.026219,0.056399,-0.008033,0.034727,0.04997,-0.003927,0.053061,-0.023346,0.02163,0.054223,-0.021449,0.041404,0.02327,0.009095,-0.01546465,0.43766941,-2.72201927
9.12005,0.020395,-0.024442,0.05761,-0.007644,0.034438,0.053148,-0.000676,0.056206,-0.020863,0.021176,0.055613,-0.020095,0.045035,0.027269,0.008632,-0.01695116,0.43740886,-3.0243283
9.12805,0.024068,-0.022675,0.05861,-0.007287,0.034061,0.056166,0.002581,0.059241,-0.018368,0.020702,0.056855,-0.018758,0.048559,0.03121,0.008162,-0.018417405,0.43708757,-3.311007
9.13602,0.02769,-0.020915,0.059405,-0.006941,0.033618,0.059021,0.005852,0.062155,-0.015863,0.020212,0.057949,-0.017427,0.051967,0.035097,0.00771,-0.019855376,0.43670461,-3.58191
9.14406,0.031297,-0.019143,0.060009,-0.006605,0.033117,0.061744,0.009164,0.064971,-0.013324,0.019706,0.058912,-0.016095,0.055288,0.03896,0.007276,-0.021255205,0.43626022,-3.8383689
9.15202,0.03482,-0.017385,0.060414,-0.006286,0.032569,0.064288,0.012449,0.067628,-0.01079,0.019197,0.05973,-0.014784,0.05846,0.042723,0.006863,-0.022623698,0.43576782,-4.0825456
9.16,0.038305,-0.015616,0.060644,-0.005971,0.031973,0.066687,0.015743,0.07016,-0.00823,0.018693,0.06041,-0.013478,0.061524,0.046429,0.006476,-0.023949125,0.43524679,-4.3099342
9.16807,0.041766,-0.013839,0.060702,-0.005673,0.031319,0.068951,0.019065,0.072568,-0.005636,0.018194,0.060954,-0.01218,0.064491,0.050093,0.006096,-0.02524249,0.43469455,-4.5225196
9.17607,0.045127,-0.012073,0.060593,-0.00539,0.030629,0.071039,0.02235,0.074787,-0.003049,0.017717,0.061358,-0.010907,0.067291,0.053639,0.005735,-0.026489771,0.43410998,-4.7184168
9.18402,0.04839,-0.010315,0.060336,-0.005106,0.029918,0.072965,0.025599,0.076833,-0.000467,0.017258,0.061637,-0.009649,0.069937,0.057069,0.005405,-0.027681789,0.43348671,-4.8980638
9.19207,0.051611,-0.008539,0.059931,-0.004829,0.029169,0.074751,0.028863,0.078728,0.002157,0.016805,0.061794,-0.008395,0.072469,0.060437,0.005091,-0.028824458,0.43282007,-5.060857
9.20004,0.054715,-0.006768,0.059412,-0.004552,0.0284,0.076355,0.032082,0.080433,0.004779,0.016378,0.061829,-0.007164,0.07483,0.063663,0.004801,-0.02992732,0.43210812,-5.209614
9.20807,0.057734,-0.004991,0.058763,-0.004279,0.027595,0.077795,0.035289,0.081968,0.007418,0.015947,0.061743,-0.005945,0.077056,0.066788,0.004524,-0.030988399,0.43136176,-5.3393025
9.21605,0.060624,-0.003227,0.058003,-0.004008,0.026776,0.079053,0.038441,0.083307,0.010052,0.015521,0.061548,-0.004758,0.079111,0.069772,0.00427,-0.032015309,0.4305812,-5.450471
9.22403,0.06339,-0.001459,0.057152,-0.003725,0.025949,0.080137,0.041553,0.08446,0.012698,0.015101,0.061252,-0.003584,0.081008,0.072624,0.004047,-0.032996202,0.42976387,-5.5453152
9.23206,0.066059,0.000323,0.056207,-0.003433,0.025096,0.081056,0.044645,0.085438,0.015371,0.01468,0.060854,-0.002418,0.082772,0.075368,0.003842,-0.033909225,0.42892761,-5.6242968
9.24006,0.068589,0.002092,0.055185,-0.00315,0.024227,0.081792,0.047671,0.086218,0.018042,0.014266,0.060356,-0.001294,0.084377,0.077957,0.003648,-0.034754714,0.42808631,-5.6895163
9.24806,0.070975,0.00385,0.054092,-0.002865,0.023341,0.082354,0.050634,0.086798,0.02071,0.013855,0.05976,-0.000201,0.085821,0.080393,0.003473,-0.035550533,0.42726297,-5.7402643
9.25605,0.073213,0.005591,0.052928,-0.00258,0.022437,0.082754,0.053531,0.087175,0.023365,0.013433,0.05907,0.000854,0.087105,0.08267,0.003313,-0.036300519,0.42644644,-5.7745098
9.26401,0.075289,0.007306,0.051693,-0.00232,0.021504,0.082983,0.056342,0.087329,0.025997,0.012995,0.058283,0.001855,0.088212,0.08476,0.003148,-0.036975244,0.42561866,-5.7913672
9.27207,0.077228,0.009012,0.050387,-0.002077,0.020532,0.083047,0.059099,0.087272,0.028635,0.01254,0.057386,0.002812,0.089162,0.086679,0.002975,-0.037582935,0.42476739,-5.789221
9.28003,0.078983,0.010666,0.049035,-0.001859,0.019535,0.082945,0.061732,0.087002,0.031213,0.012067,0.056394,0.003699,0.089928,0.088362,0.002796,-0.038141218,0.42390581,-5.7690114
9.28803,0.08057,0.012296,0.047616,-0.001666,0.0185,0.082679,0.064268,0.086513,0.033771,0.011574,0.0553,0.00453,0.090513,0.089814,0.0026,-0.038652002,0.42303964,-5.7328874
9.29604,0.082001,0.013916,0.046153,-0.00148,0.017451,0.082271,0.066726,0.08583,0.036314,0.011072,0.054127,0.005321,0.090934,0.091042,0.002408,-0.039098719,0.4221668,-5.6798804
9.30405,0.08328,0.015527,0.044663,-0.001292,0.016398,0.081734,0.069107,0.084969,0.038839,0.010576,0.052884,0.006078,0.091198,0.092045,0.002224,-0.039474155,0.4212846,-5.6111894
9.31208,0.084396,0.01713,0.043148,-0.001106,0.015341,0.081066,0.071392,0.083933,0.041348,0.010091,0.051576,0.006797,0.091296,0.092808,0.00204,-0.039774839,0.42040133,-5.5265505
9.32001,0.085357,0.018724,0.041642,-0.000904,0.014311,0.080295,0.073565,0.082761,0.043829,0.009631,0.050233,0.007492,0.09125,0.093343,0.001876,-0.040011372,0.41954131,-5.4268324
9.32807,0.086184,0.02035,0.040111,-0.000673,0.013287,0.079403,0.075675,0.081431,0.046339,0.009189,0.048823,0.008189,0.091054,0.09367,0.001729,-0.040195289,0.41869715,-5.3102577
9.33605,0.086848,0.021965,0.038592,-0.00043,0.012294,0.078418,0.077663,0.079973,0.048811,0.008775,0.047384,0.008864,0.090705,0.093791,0.001593,-0.040320495,0.4178691,-5.1774902
